id,host_id
671067743960909066,515551944
715560199354841922,126824075
1116920599582384633,81989159
643390997672446950,38690778
810372841734289414,130954997
54355750,3017970
727116582813263486,481612840
821038767329256107,211681082
1015570541254619114,542041520
21636898,106624002
922714663187543034,522039144
1126820013494984801,98454047
20815687,98983782
1385527869777332810,598765452
1511791,874515
1005756165400232707,501999278
8068539,10162964
1177053528730797894,516764316
1269030906963255005,576739896
42484382,27368404
1186728829219729697,157069419
998533394728605925,64536515
660785494837939271,4266730
1370204376093273532,682515378
43535706,43918217
29823880,178425455
690548544716897755,91333416
648549709021440854,226555948
1093048548758467530,438494763
1401258843030266025,681534187
1389658156591607618,545598180
45785483,125444529
54113200,23467578
26323995,18474672
1067453931143438715,554045483
41350491,4430421
558158445706605703,444243810
1168228168871546401,78530725
38428618,67253416
33873982,110185428
1141733077012152917,446820235
25888146,10193959
877058756463234908,390706460
41777278,330077001
1313118728935105706,111817270
2825966,3071306
19198126,29343672
30361406,107434423
7596529,9233155
1142895358276183977,432939989
28581080,20762433
1295653288062247171,468914943
1115295543712388566,566546120
39390788,302987199
1111650104674799846,126644161
574419525336163804,88168913
24134900,61001203
1216712316146779485,156086844
1350953840736149819,676079762
1261728042587451796,85102377
974742343420647149,326084746
902390626595978900,13289456
976298270963616967,515551944
1073905352390773921,4154584
32083915,25969392
1163809606229654180,78530725
1001528209379739897,259091235
28781468,201688310
1419434976800528770,15696879
15939264,22267913
35917405,269663896
547008131651429499,56877804
1439445,165574
39523530,303141126
975504405330505307,121784457
19473878,11137577
785466216391543686,492023761
34999659,43349223
32795816,215746618
1155118835223558317,115279223
1288073213012019100,73255055
1191446630798425645,584693452
972756047182442532,48631242
845031657225376432,271027718
24184174,86793666
36311717,153982150
15496368,34073051
1399524148413823260,55048287
7181655,37624778
1450888472315563818,442029804
1356075112425884727,67179654
1502493530460273041,773045
1487981956393695418,713568177
1460109865667501251,674389472
998231,2527764
1501847281070309442,24114081
1090698270277066606,112579087
1019866570400320753,32937427
52269214,99542736
796472116965104234,451525328
649339887665385217,158910964
638237224572570020,2311883
1424675369615015528,429013475
1255098724062493313,43730539
50033053,25117270
53361745,73622217
1156150137692671448,305791246
1358041712561131485,144473825
1421102493933775330,576739896
1334300879920597641,399206228
1206731097971198638,523997837
1479759636995852528,544777279
32861856,64646820
1489437594282220059,58382427
731180451359223746,174792040
1372580380426961787,366976006
1412577528962959368,160626481
1470860505177015537,503341356
845133518126186899,504891247
37916844,38578330
1360355547625915401,55613057
27895671,486224889
1306784684237882254,325593778
22058710,156086844
836236400752112765,92341869
23057592,156086844
746447896366370582,41971059
886886035948077875,513765457
53236790,431004062
811163857417529068,46679862
2209751,3926041
51173285,413946516
1024319116446657627,2825095
878675907538110835,501999278
1273215087984114091,654369636
1260999963741698610,432361809
7182761,17331617
1321255235672214548,55613057
557530172127414144,10800264
53718304,435067777
1410214994054853095,442029804
8089427,2133605
1402407604230537502,77935005
232060,1214006
1713214,874515
50324798,29173277
622998444331300554,451666217
1268206715351496295,263341990
843852557727531592,504007094
26945594,81333068
1144536218756350085,106408163
628139493805371636,371695456
30796016,230398888
964813966133683455,515551944
19663998,118282318
1384423089668989010,2420711
1368847535973963539,131200418
1310586651296223308,115740802
52880978,16912042
864813312646920968,443464789
13233712,9632192
892027276624884427,464618342
1374800258810382459,683764491
687108183726224534,473145990
1435775009195354956,475157515
25443874,191314376
1139864839687793051,384556054
937649582619246140,390706460
625665086990825355,168432313
9275385,46879173
54148236,392830306
53629493,22012010
38856134,8996496
1515646810093764659,42944770
1446657123455059295,40368141
1275621849915765072,591689284
45806097,358097
1212457902499655333,510878895
52629842,126644161
1238668951352248954,6247804
947852433403658838,372804967
1207645192820976625,238613212
1290277664312984903,432939989
939857947544738190,70722023
613199460350211741,19861970
23803703,131200418
52952950,46613919
762945284938982373,43349223
882179919150968370,157999191
644794977760437792,7805452
1244363268886448572,432361809
955018891195149827,456697664
1409622334641577293,664154386
1498048964536959746,468914943
38301139,195727774
824578055590701789,2728513
1415350383336227739,457392547
1218246661969755701,10913348
1190719624672913967,112465709
665386827882752887,92511709
35516989,64145873
1493185960849481870,39759525
640696495676441706,446418201
1129159192467457260,234254009
37860502,11547990
1251070815308968305,17012296
670269558672498823,5858466
28412705,4501445
1379296728564964973,43450944
52151834,418599072
952953943192915594,836434
1110988376733969410,190781435
1317619278104865860,341259760
26471784,17593645
699864191949701490,11315693
1144756141928088960,446820235
883440547480692461,513019615
4631873,20850212
6453774,22267033
50435132,222281339
42448700,107434423
1186006764077332995,450765852
853541192986368438,351395739
3201044,16222607
32570386,14136650
45700602,147276739
1152947859307772889,500067016
1268573739907122169,380422116
52095303,398787940
1389861026091429273,545598180
1105358674363032614,103923452
1334960032167299275,450802168
775059223239963279,158402771
1193571013619908430,585915735
1123887952577222607,569713197
6716557,35167233
19315104,38288010
4558846,23158402
1491006907209547117,214354441
1508081717241094078,431752861
1007126782868107425,542041520
10968324,49971211
1334754631110827118,501999278
1371933346407439936,579840945
1068190787516916408,23719876
1128526774896188015,4657890
1143919883290004893,446820235
1309496,7118153
43681327,90108237
1445058934409718101,344028351
39799419,305345677
1321992224847692112,28318815
1465189265977560409,705920027
18021096,123920280
1362482489876791978,96087542
1238037324291930842,3382417
1113054655057737147,13363753
576214857328123788,114047551
611658558925362272,4336082
45769598,28474582
572029899870532659,63806328
750928256745638404,6429436
1811602,874515
4550843,6341317
16447666,28877632
33115368,1747847
26396972,1792651
28267650,107434423
1469628689148389685,121572473
12562692,50526077
616781294459107750,216637346
766001122372248501,468364863
35837003,268186698
1280379205440676110,43349223
50832759,1422894
811399037058760313,410094341
1402596926987497250,670967874
54097686,21099096
40733328,3017970
835735950771541422,72175743
21113727,152271460
856670721566749252,148427269
895077330670108202,117615
13607323,32431221
1039981847585247151,3017970
8202578,22267033
656690471570966583,53957899
1250019944916446197,87702451
554925307229533772,441456373
1314702816410587422,339697209
1497380666766597130,401278868
1402337614863868203,44360783
51064566,49282067
45367774,6700213
542857656443573380,393769163
34816049,22012010
1687330,6954280
1415995905100543649,41327915
12266463,8531927
868094594508329236,47662934
644795111903514079,7805452
858631446075855870,504891247
864482265310247882,126644161
1163942774450387206,3017970
19623002,50736633
11244715,58508816
824714745846830781,182814009
43157614,245447609
755840623588869290,373232647
43363175,43349223
1018800485505835165,492949922
586809621997971024,78910325
1020988217244151451,447669665
1956508,9172819
510198804436069444,4150590
53497610,117044016
7824942,41199184
51677166,37548147
1023332807870471434,542303020
20363797,50875203
1400513901681341829,504252105
19945404,141353955
884829457526133581,8293765
1316824711855198670,10271042
39445265,264851694
1433796366741883811,138646215
54305534,37353287
52401980,424154257
35606771,116437803
1025256524355600233,538074406
22396454,1257432
42857430,919672
22031182,160887862
32897825,247502475
1201694777529358184,590074062
1269494216413152253,148471476
38358504,80938027
1142064320690317377,23527502
20209545,131530623
4500244,21195442
1129434572160136888,164187509
1355302291633979500,88168913
599307139485806243,147702206
25912670,192379570
1346447484879610083,2343138
1390828935226241372,12683586
1219129740883339432,158913486
1153608724953378850,138017287
552392007848039347,443028522
10854342,56221380
596647768929826649,8012539
775557950936909442,87164837
43790338,65615773
13123469,43449424
46606157,376792158
1188487165843983093,7154688
762247831877220970,477335720
1037076008149396202,270083233
1162314144982976631,563463197
1386848877290144866,468914943
1252533931097919512,84583753
30566705,82384028
1202299002994794453,3017970
42536368,218110608
28083176,8336938
2279254,11638127
1411083562362445141,326010257
20695687,9054077
522273,2568946
1425599594547992510,91023902
577415924660754726,60572220
1097972701874435919,563629544
1003403256201516509,542041520
781084412428663999,126644161
19175391,29286398
1311796091321291045,18358708
40415075,8117685
51171028,413946516
19830610,9338519
27830100,207127031
21584555,9541214
1101059683181872196,501999278
42515403,3017970
662700384999884523,134193351
645658124059113222,106421622
953157740329318321,387416621
52602569,125560394
10071932,605533
1136949224983859638,156102468
1479412507448995000,711249766
8344020,1132678
787130202243308919,471188701
1484780565775077870,664140154
36100887,13526789
43485535,346671348
44015309,59154364
1020464068086058477,495900269
19893710,75082420
757269452888461713,125444529
596200414485039230,99940654
968135978450831834,292339886
1298581987555147697,501999278
36565321,266083019
881402493042000652,6057010
1378396847793254671,684652888
43865780,146202663
1171700824009656535,53845201
1452412813149726434,521262313
1346592238274617035,126644773
1288901819832072106,364514879
878935,4645827
1227927819390633794,40164627
14093217,36739234
737690085185459019,450765852
37399403,265485766
882066131162549303,439749952
596424951302844543,341259760
21068534,31357797
877727104720944057,2819628
29102724,44107860
7308182,38285030
5944989,30857973
1292209244024793211,83149408
27192592,2430503
756056431306999546,21111424
4575906,23719876
1358848679909998602,82919172
6198037,22922464
1435605194880234961,102523118
13734123,4582677
672009521515113938,21009554
897892000962147732,509346058
757280540544007325,125444529
965983015736074624,482174715
1341875841386230679,48445727
1017008289341822907,542041520
47519262,1706552
6457714,3610939
13436012,76655222
1498520777893707732,576739896
1032318258702989503,52178915
1080252349871913681,501999278
52399303,323805577
755200222142557323,486793208
34823470,262539146
1187797318854612890,585521832
53496125,20535068
1026156054456132160,432939989
11343122,13832870
619026257687206076,451136968
26190169,73851541
1467432371568703698,699580570
1042255643322443087,547556984
32414,140251
1497516992137480458,670167675
1256727622008076370,654678943
4341122,8336938
45805136,1535113
1241530322934718098,584937585
1385716572221258880,502034331
913298894762219267,339697209
2115503,10785430
40704138,111815158
836409468892674229,471188701
1408998878058893577,479374173
13153289,2259758
10537,36752
1512320157704047671,126644161
75668,401936
1374792498661254770,502034331
660375635484952610,80133362
1017539896882766736,542041520
39202372,113421970
20818261,22267033
1424952618916145496,5935225
47392367,2238981
32475115,22757339
605788877624337595,8959661
53747035,107434423
2234256,11406448
24472891,50875203
2111361,10764661
27720551,23018226
1096778483838850784,132634936
617486252339953334,456991164
14996188,1492583
1211085627276129286,24949211
1156044188471241376,10913348
1242336270106235155,14664408
821891081278276798,153457266
1143923492109246077,446820235
798148325133484267,130837914
43432214,346180364
681103230269826039,5775724
1140508302588209775,446820235
784015011283969612,482174715
909393702755943606,514017852
29438609,24636354
1306766120551188855,55958016
991248830395515652,46637397
1445056941094419579,185567365
1252252154407518242,82919172
1054565495301286549,125444529
1501759194053813606,460792828
33338384,73852036
32405452,3324885
692083936180638734,11851118
7602987,39871644
49161676,13340074
771751698080352621,43349223
1331980517097484181,168972177
1035782041900793135,126354756
36153778,267895362
709569747917544542,415840703
1345387465767431705,504496940
1353112743374481995,34531599
769709911596939491,36752
10431578,12703126
1015971815015671064,113421970
51360842,193493228
5027016,25943995
808857131582731391,3017970
48658723,5642746
26172140,13541351
51197292,353420186
49657022,125444529
19910154,40638485
1100922386173139110,2676835
19848940,140340485
1313137745565165937,111817270
1429103590452193579,186676226
1443619093518876683,122957817
1161175742188188917,2277848
1485546749035592501,252910200
794320624094294086,38755455
957431979945402838,44378571
1380226790275722750,681534187
738368550430045808,48484514
1132332031622018533,380583192
1196531982608023911,351395739
48960405,363513699
977164647871788201,57826298
954919910003861637,456697664
648545594256455054,226555948
1382671154402956582,201056478
911853927365252490,357538809
3006192,15320224
1019665415142916353,468914943
1461577466660787741,567040150
873091936002901694,5506408
1222051149332559437,122944555
579196882482807162,126537808
863853157417801317,83070034
1063935359870350862,60373371
7225602,1151858
951807526485145200,107811635
1235640541368478991,79296724
647145855481654045,226555948
4280408,11527863
1222435494952831316,468914943
605657896333775515,33308771
22833963,33231624
736397045443196784,483333040
1448103197656114600,20781636
21847447,153770120
7202975,27921235
36202295,270119516
1426962677568861425,293025002
27956287,210933477
1298614932170689098,501999278
964202381274581710,107434423
930682585413621200,162283241
23907104,68135323
1152424927715228192,7053966
32094759,215746618
1383567243104812144,15531393
34646493,1368144
921008723214704706,61180449
1188371604518017752,107434423
1426104180897333907,21226062
541239372101774612,81597039
1084230247961196424,469250438
697784972854862133,52178915
1135036471971149625,184698366
1481565947501892815,414420881
3386693,17101603
871551431202793819,375566645
813669286609967377,366102003
595625215251290244,57919374
31173023,100586872
70139,354456
1299429125490326686,147276739
23924830,47928015
834343004658680634,7558840
810261532050507010,12603636
1444387374815985977,3017970
544770512881104163,29286398
83257,453743
1182499757390584758,85539176
1456518797070527540,543732460
994346484520924677,499662709
898043601620104716,86024687
664709194953291641,31367767
42593418,52178915
40890971,151524034
1072875805236611310,557538194
39701649,123671688
18225826,29286398
1157394388277638373,54116421
1255826422233063578,82919172
1087440967739439669,542041520
1086985160162696777,557247887
1109570325776840282,534058084
1169097516305643933,579670691
571855536080232122,375566645
1335125553593130101,21769361
50395043,107379661
1112553518473267254,444225596
689007494710302813,340080088
39009446,7325515
993560474088542942,530770400
1279545270705759327,107434423
211583,1090651
1473305934722649609,707545442
919635079065079111,8735628
1717642,6934650
6748645,3109494
887823741897247700,8706414
18349074,117141107
938971674779519036,107434423
1311746625796200277,33472100
20540908,35602530
1313124593784617428,111817270
39607026,304328524
1263906452257339041,326010257
44013294,12568111
13028999,23457886
1387803588261650157,35421658
773890298566855834,488012812
731179962615337316,174792040
643399323243903269,459402263
1447090455256566692,700772840
556688767671380156,375566645
22403446,34959478
47944146,339037343
45608526,369429599
1508844645738011999,27621760
909779473170534414,406508
21980917,160487906
1688146,2412718
51930358,157999191
1403810624530354746,24114081
1447209377476371592,251377396
51929944,157999191
1063253217467384031,54745636
1107441178250348939,9219277
10729994,7719339
1345301330530436151,9938767
1217819603403237062,23925359
17767353,117141107
1440696525300622904,370979
1388735900199017634,493119501
1218423837020906788,46679862
1073369487549471810,1257432
709928948253988565,2311883
46920923,21003274
812294192428315733,114540940
600227788573114630,172529487
608328445772776049,20704144
733534758733739133,466663446
10681956,55065227
1513252922681956137,719707118
49542054,83619121
28051732,211892140
19309607,9082631
667528667705450916,341259760
1352467887842893546,19198556
912511827964190499,87206119
6344096,3588642
1300887997663720354,11526857
1040055796220874721,428014798
45520374,291050
20155822,143421880
35879307,192770462
1466190953052690418,863303
41114574,37712830
1112283911701800934,499136264
35783140,267901434
54292693,98983782
28712209,216581684
983917649509760425,309729224
937249652846591485,2825095
1365377015322830794,333315068
9490932,6587293
24000340,295976
642757102118765322,57066133
636529882627975666,39462394
1412438755438835379,5690420
1017523086718459353,542041520
7841744,5717060
1388816793368287234,687270898
1303374558668551338,534058084
818142802440744333,240653168
47928069,45487490
909502890285406149,45483825
1467529383849315314,499662709
1078312454860177559,551740930
1289937179508267814,462983784
1000981928086614851,325128229
54072274,128312500
629844043071126915,18698598
3530257,874515
1138409754879959232,509041943
45258453,365666011
53604800,391899603
53183738,304523604
1455353757676830069,432939989
4880628,17477818
50158322,43349223
997879159132094172,113421970
1019976874863390781,542041520
1110291879813315061,36642977
547420459828258610,40070406
1168187841894860917,473558201
51051724,1926325
1008284601250392078,3540479
1364761200265259562,175714519
1065123269840614335,107434423
48017416,25550326
845154448986164808,504891247
48944113,20704144
50486571,3547828
35782803,267901434
1498049032517110933,468914943
1493541748493451710,542276245
45498256,11937752
49694105,142276557
1076150187554817122,5912992
963226702416720987,401278868
887885890330424325,495900269
11090048,4359347
878489929773420490,25952539
1887206,4027973
53660857,12186133
43446732,146202663
1024755875429155314,532442670
622465795882524939,82424425
1470426734891569499,336576760
2404647,10573209
1223662187008915779,595807719
1057286889876465630,550390255
1395106778334580612,5775724
38323518,33465543
26747021,232759
2311428,2076797
5536125,20769045
1513189061884827777,689714918
41432251,221940784
17723975,1934331
710143860400390109,66506549
1343192670341133016,95020290
28160772,212709106
1361299672613940927,17054038
1012397354148414173,5123126
811543440576761142,471188701
36080516,76585317
17879512,113421970
1010505084856136834,542041520
52321960,7750197
1133487,2003694
1390080978008105181,234893241
749541391140208463,6429436
12656213,68757276
565291871812880066,309731366
30779060,110555724
1126143352591027458,570245797
1453141485170356679,688932346
1392116165101724294,468914943
26159392,142534631
1038142239373061948,234893241
11377611,2709765
42172752,6532123
697764641397840418,442029804
972756225145030863,48631242
1322430144758097700,8562830
813142094404582966,11526857
1020227732161399026,542041520
21964157,149797235
22465100,25117270
26105960,77668947
1367778820989775172,423437248
957975699001699482,191436645
1019692030126941965,542041520
688351383557214909,151399600
10295115,4781267
1016778137422686647,542041520
1191558866330776678,351395739
51386212,135271319
818445328258169008,10428850
33168889,102607334
1145680996299036706,228517077
1011039327096454076,326084746
1382148131408434011,545642415
1274694085094171580,35854751
49548489,2664948
1070981007083035449,495533707
628394833802096113,17013472
1389861038725795626,545598180
747783081954738138,46170232
1467522,953461
738460611547440263,6429436
41245212,22742594
801032296143346422,230398888
745842489754749688,401278868
18524960,805954
579843018427756768,448985626
51625274,365835317
1373300527942510491,48055331
20096522,100416844
1211844890672109465,4133429
18147719,130768356
1480510873000842041,3017970
18718406,58350764
1031339997516779049,68429713
1135695216427682997,18199657
3096262,5002314
578961759369832514,433725665
42259021,106673094
1207385336038332773,489401376
38127487,113421970
14501673,10764661
28517686,64646820
25010613,22012010
782895584719164520,524951
53572993,45743415
1334776071151463393,501999278
47549404,140340485
936899545920462679,46637397
1295749157940937354,160887862
7075466,7118915
1425460836331282041,545036527
1013781317141797902,501999278
3475515,13832870
51787922,419532249
8886022,46495135
1111170598812433492,481336222
1232914720448306109,28790148
34704352,107434423
1060909627970461981,32506722
1442852131039089118,441456373
48975753,739859
1402154455182455198,438954808
4607282,7895922
51756252,253575857
884841824144139145,375566645
1130381959403512574,501999278
28758496,70722023
8054733,42540814
859336,4499134
40834654,274576513
1141381285618570267,29872894
41789520,14765200
1398823149594915513,56928547
1019974686740614556,542041520
45138914,217334326
934281935769828612,444258996
51639202,226555948
29937304,9784609
717327051106067231,415840703
1310332650115319810,73255055
10061276,34242573
54310404,337588331
1219678449898516872,283806949
43946635,45608374
1364023646648889324,50603993
913890018102269392,5580877
42403122,107434423
14225205,2517689
14089082,84739034
772004210364960616,489776604
565258622423295556,160966055
17715343,18574907
733597679469591879,157999191
53967300,126644161
809510504911155042,243389936
941535998974824059,23295346
945255573973762665,134776190
22774305,59154364
1355920709517779418,475557498
1445742150154809854,701076945
1017550250315173723,542041520
723008983138149164,1637654
4533440,18818082
811390863287058201,410094341
1157339056133003435,304721494
33829222,255414989
39223261,291510892
1123825336310669005,220593388
845171563682369550,504891247
823222372758164233,31991928
952093699517511980,530248650
928947999194136156,5703486
37528409,61695597
1248625065495878727,339697209
54200207,153011943
1514595246950562746,656192602
41592741,9784609
1128074869181208871,501999514
41194301,64983941
17207000,115809271
44717394,24560622
625650272155225948,356427430
1280751195943116302,224106606
1286092437845953764,365002350
1248873724158658931,593769282
586835106282026134,77128825
4152054,21542156
600743087997979662,344091235
1126282758455541744,561835924
674153862810793249,35954821
36888612,37499744
1435635968740089038,102523118
952170932666123065,22290300
768981101752342550,489244713
46065401,338281143
1223663772396832156,595807719
1305809020268008522,240078487
1289222115905702322,25320944
604268938627203670,148427269
49143447,2955590
29557,126036
72444,329072
14373123,23719876
662392806641687113,52178915
1831431,9579975
48203474,194601846
34369012,259474018
1297375281180499726,21769361
19508648,97704416
51930674,157999191
1305151124636512046,240078487
1369700549253796575,27123550
1149339560088335075,68912498
1248715241173066811,78530725
4287481,357468
13293285,64351162
43103470,7805452
8309401,10501924
1468189364681184188,707545442
1308110709729021516,460792828
1461612588098137956,703327770
705668969700624589,415840703
220418,1032643
935592632828811023,184668382
1071127185310159401,10456230
1016717645871063915,540197949
1076282523247061786,304721494
629849220712503242,18698598
593253,2929255
1066723706025138296,15534464
978923216252668751,43349223
872503316789919351,3017970
31171913,221564503
51335297,131200418
54227726,5277728
35190654,6169845
1142181860063913407,432939989
1427057282418287489,351395739
31596642,70722023
999682900821495194,130954997
21960180,5551869
1003427484970056903,542041520
1460631337784399920,660824314
1485810951801084590,325593778
17717908,8959661
923898136444046569,377524145
811465640117813671,410094341
50188513,330745922
1467408962784225490,699580416
913081140715521903,215748349
12982612,11315693
53172616,331045819
986151942386375523,292339886
1417621615596620137,495533707
1220693558344108699,61341273
1082674665907417989,557248761
1204004681204594191,36825861
1080505839948726766,415840703
1278744288943920665,129507081
7003729,819048
507320938250121690,43918217
1280014607793240446,7800901
661224677692221400,466663446
11974144,62889207
1020315608551967396,183204533
993830195153559917,282314418
46528106,1492796
1162987141348180925,579150261
51361287,215746618
51892391,68845342
22690484,113111402
42457028,34534622
1019786108231840624,542041520
656621831140409433,326084746
34711719,51089391
52478064,257901541
990661877339463859,499662709
1336147895270019090,673528262
820618404226830847,499775014
22703153,23590219
51692858,34563933
33706544,36557070
592806403426207689,58232149
50465448,406085034
664307,3355966
1428402171827117004,130954997
39956343,20704144
1449419529851753595,34959478
45542268,285079318
716053305320191867,392603077
837045,4374318
18675013,98113671
547718263684881316,53190992
1774026,7197110
1092716111726364808,107434423
17574453,119354930
34865023,261909371
609890117500751251,19345781
1331248648424304495,198463780
717452744481478899,450765852
28181442,31108813
1206738371668255872,22012010
14488234,5161705
741235764208662796,282314418
1249377358113175039,835197
3198657,3736562
48831277,3017970
1445742147366863673,701076945
1434996183529581067,37199688
762475984098981894,128312500
5347574,27714837
30253851,85950697
21191851,153049188
37529706,70722023
626284742688823135,43382950
38935,167046
4825026,204288
808638289425644976,389697794
1294334338554339946,442029804
582227344766135351,121784457
19735923,139153957
714746478619624462,408144119
919950500102181465,2060012
34701572,44785982
1271429830317988035,658018044
1342072497041008263,189127657
52220832,36293673
50223390,103016483
48202229,7873769
1237743269923623263,584937585
731182538203967059,174792040
21650740,4350837
679520789816154176,159355723
2636716,4437415
879727871482654355,415840703
608313662139969795,20704144
21165478,758670
976834690405393163,273110136
41630017,328362412
1065883918237044234,107434423
49318980,129961318
49552114,219791143
829221339343623645,64246286
64165,237691
49789794,796593
1374779553275531986,230736363
1240002685912032127,88566861
28938922,11524575
666977623311212376,275432156
1486483384725958336,33472100
31449533,24013099
21394478,28255416
975549563164431387,11362827
19508125,136985372
3250833,16443439
1258203222655853154,652993442
27492073,207204236
6472998,4110058
1039801777689850626,544610857
1226376809052320405,248546280
16996937,64443919
3977368,20612674
1024919242525515363,432939989
704692876073295797,420182099
28772563,102607334
49249440,394604022
1386225868221123751,675590165
1359653529615814458,66666963
9197404,7281723
659621518588444433,2995845
1068203566391177649,13900687
695753036469365764,32982134
18459919,85132
3096156,5002314
957789818022554153,106732887
1449316308902467128,390710729
1300803854438364905,495297810
1019938961307544519,54658830
34357888,10644164
1129296261253913388,570978896
5794886,29990718
568279849075618299,375566645
1461612831326986219,703315834
1076369626047183642,82919172
51929434,325128229
1082934862929783983,214977613
48832918,384556054
1069049385250852918,22700332
697534420834184000,148681713
1243541849756416373,39517174
1492263795364932045,510746254
1447318340678232693,339697209
41591955,70722023
625362578459065620,113421970
1019735851205253171,542041520
1672055,262875
873618055548858490,50001206
1283717029101285911,442029804
1308078887867481279,3209818
1089762818934468870,50423326
915282958610387164,9956229
16754403,530020
876719875822515835,401413072
1254645409634590642,652657760
980163820672964374,107434423
965323063653328178,203065170
46446955,92817650
13099640,34073051
11804673,16687084
35713580,4430421
1310865818001615665,25523560
26768512,41661612
705923827599640710,4032220
18504951,1357017
745226241958594196,424444153
1336998,7250508
20169868,12394710
521683681441961062,1458497
1212497895490285229,23440400
1371147810878242333,2063122
1028631370204541640,514866765
49636107,400352309
1422626054846685323,391713921
34446936,3096994
969623146233107396,21265745
1460628,7828423
1412470592526126133,693377971
53834270,18173621
1467408837729887401,699580416
1516133322191931723,498283368
51734363,351670899
1333727687091362612,122922522
23884346,64646820
44599936,67054880
1257392672094921717,654837004
1177571422406507705,4597895
1039915391016425640,130954997
670500469942548313,29187896
1138852665883787893,428429639
1358065958171421677,57472601
1417372042594767829,445697747
54315869,22694845
1018426,1165164
1111584052863370618,16349099
1019872495714600340,542041520
49366201,65894363
1063956193858028011,78910325
47394310,150732464
1237827380400490752,157971408
23416913,29286398
571902147146169547,51655914
23072629,125742292
594838646647881413,126644773
682076288589451093,21769361
1928125,27439
130775,21994
38319074,22742594
671671455798130844,113421970
20831317,84985919
20984282,1188065
37781864,285733684
727969,3729230
988410885321960819,34863393
15255973,97030259
731178957964341505,174792040
48645789,31937015
660987574589227786,5209792
25907508,31607663
669908438978325769,58047801
20959063,138389083
784017679700996748,442029804
1435723019810387101,81174980
1144249698831408329,515551944
1130372875355788298,501999278
49296464,303118342
30351194,216480693
43806777,350242390
875253572499176864,329936286
9369888,37353287
6646955,6587293
21074794,6660574
1413103514897285520,302577093
1512514386022957511,395318064
43729319,330745922
1352205952371290177,285950500
10078453,51715079
851026746656663288,183605903
16001051,103884979
1236919732856793022,441456373
792148260517589250,1892430
847810005582167621,20700522
1468530889514080390,5822506
45657965,291510892
9809493,50526077
1086945730680840260,326084746
812452189574855011,36364146
1032896549142033259,8859272
48397123,33853500
38579889,4214904
24162999,7426517
10282371,51659350
608024217927504270,57919374
50225168,3273218
1322535385835196700,5002314
51543775,18173621
53110452,29286398
1134236787448033167,346394298
12004930,9965793
611411609649826486,1257432
1313843554082885239,5774371
6813171,35672112
1466767052939722406,45743415
848686527133622433,503620172
1316185663289924110,666837891
35863484,107434423
1113392185563290295,385049922
47411810,16130027
893041753949632413,6135898
1348202810952672677,200211713
1376432228877725885,507173318
704327278192821595,99443467
1425696240012644661,25320579
1310214953310144863,661859594
40918338,55964408
1425706516208218577,594467398
49616869,302790412
682335645285016842,472328815
1150181747508205614,140094121
1017999621130128100,542041520
963736844531625732,24522599
34468735,62034618
1315959778241004423,11820504
1482912545327858096,712228636
917393334692527678,44754327
1435730133641184230,697570943
26710943,39759525
30201817,34460513
32384648,64646820
1297065886040758805,219062858
46581681,121916709
1467408978160594174,699579103
797074722646417958,326084746
1318447773458856165,22600491
1135090034557669528,4129216
1007856098374223227,542041520
23733473,99114432
35262275,76574177
18492236,128311917
1003716178745373422,300525066
16407735,4350837
15072528,3509116
30805783,117141107
1016840143169810130,542041520
53034831,367370196
18155734,49133979
1284085141654785881,175714519
1006094729497386404,441833322
860481581373039317,469593472
51285544,266184542
578170851249519442,125050619
9328063,48413460
1121255414168186318,569143076
43147452,267895362
877523476299099759,492305565
14773919,9193625
46316313,142641137
574764410460905756,284860875
77175,395569
1359508424318197119,162283241
912393281705945729,22012010
1268129371647198434,657265028
23757445,178189461
627858559758557484,444242304
13002184,71687470
1105174619061055529,34963239
12653909,62849150
1299004619326309760,532120600
1242876254665723636,13900687
47027909,221226252
590998599304697867,450802168
1209704920859328821,37780250
5242394,11997544
50705274,408623755
1578597,8390846
13624046,21659291
45654835,183828403
868748468062593013,466190113
3433681,17304951
673841061541590766,326084746
47157599,203065170
1516131337042866993,498283368
31382921,220228547
1350970429256203318,676079762
868233425623548606,8740610
13268917,3843194
53277674,293025002
1398082967690557860,325593778
43486316,9832430
1206601525586537688,589196002
30774802,230265204
927563446263228835,523515589
19273465,2902835
52538576,1502676
1208037517704232448,56397147
50733860,259056393
924705099873754876,522777515
26785153,201414298
1390636661363748349,1457673
30091565,203065170
40991850,70722023
24270270,10637033
1290756899090542020,2343138
1334056686573876361,369425665
1892956,9838978
31862017,306644
954285907968553564,456697664
1349389839531274176,512212999
581926774230071963,46102154
866597025149039708,135565127
23025299,170765678
1113051418807626606,346394298
15072842,41928518
1279290750261724143,432939989
14869325,86083871
1007726616971061009,542041520
1003372717525741794,126824075
655179668230024994,76945424
1368837602843420838,535648601
552052652313287124,441456373
29795804,221564503
878351492389256260,74835111
1100778457094676214,423738428
1503683434039790634,26065801
1447193939853856446,251377396
1253699304289455382,576739896
650801734049825129,418599072
11621749,61549088
51927761,7781167
35195461,265029065
15886364,3017970
1232245507229225244,45508201
9866865,45608374
963182215679890554,162254946
39111138,299786852
714581163555761718,476865621
1282114116798018734,522586052
43117356,7283214
1221826199976016681,468914943
41903402,30298734
35116393,29133762
1419217242344745386,695013652
1135151385010602011,101735432
29881764,223066421
671673492562784910,462059142
703584193929528441,477105437
40068043,106511952
574500112509083926,684000
